customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets6mo,Churn
CUST-13428,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.89,1433.94,0,No
CUST-13429,Female,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.11,345.52,0,No
CUST-13430,Male,0,No,No,34,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,67.42,2283.98,2,No
CUST-13431,Female,1,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1255.78,0,No
CUST-13432,Male,1,No,Yes,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.38,858.54,1,Yes
CUST-13433,Male,0,No,No,36,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),55.5,1989.9,0,No
CUST-13434,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.91,5925.8,1,Yes
CUST-13435,Male,0,No,Yes,39,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),64.6,2509.53,0,No
CUST-13436,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.04,252.31,0,No
CUST-13437,Male,0,Yes,No,4,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,49.02,185.77,0,No
CUST-13438,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),77.04,940.72,1,No
CUST-13439,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.86,1738.15,2,Yes
CUST-13440,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.08,1581.95,2,No
CUST-13441,Male,0,No,Yes,49,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,58.74,2875.74,0,No
CUST-13442,Male,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.17,1504.77,3,No
CUST-13443,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,40.0,389.19,2,No
CUST-13444,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),77.21,758.1,1,Yes
CUST-13445,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.97,1725.2,0,No
CUST-13446,Male,1,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,56.09,492.6,1,Yes
CUST-13447,Male,0,No,No,44,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),70.71,3075.65,0,No
CUST-13448,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,91.82,3873.44,1,No
CUST-13449,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),54.93,1100.73,0,No
CUST-13450,Female,1,No,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,59.86,481.54,3,Yes
CUST-13451,Male,1,No,No,34,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,53.82,1858.88,0,No
CUST-13452,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.76,5443.88,0,No
CUST-13453,Female,0,No,Yes,7,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,53.21,399.58,1,No
CUST-13454,Male,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),96.12,2501.63,2,No
CUST-13455,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.28,2711.13,1,Yes
CUST-13456,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.14,6754.33,0,No
CUST-13457,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,73.45,0,Yes
CUST-13458,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),69.39,2537.63,1,No
CUST-13459,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,79.55,5571.84,2,Yes
CUST-13460,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.29,2897.12,2,No
CUST-13461,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,97.43,1388.54,3,No
CUST-13462,Female,1,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,472.43,1,No
CUST-13463,Female,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),77.56,3706.07,0,No
CUST-13464,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.59,2814.94,1,No
CUST-13465,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,781.28,2,No
CUST-13466,Male,0,Yes,No,29,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.78,2416.4,1,No
CUST-13467,Female,0,Yes,Yes,23,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),63.22,1471.28,0,No
CUST-13468,Male,1,No,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.71,4090.03,1,Yes
CUST-13469,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),59.91,2101.51,0,Yes
CUST-13470,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,101.67,2846.99,0,No
CUST-13471,Male,0,No,No,13,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),67.76,878.17,2,No
CUST-13472,Female,0,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.72,696.79,0,No
CUST-13473,Female,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),76.06,1741.4,0,No
CUST-13474,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.18,929.89,0,No
CUST-13475,Male,1,Yes,No,37,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.04,2460.89,4,No
CUST-13476,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),46.07,1631.95,0,No
CUST-13477,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,87.5,2249.74,0,No
CUST-13478,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.68,1182.55,3,Yes
CUST-13479,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.33,3190.44,0,No
CUST-13480,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.61,159.29,0,No
CUST-13481,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.42,401.86,0,No
CUST-13482,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,88.39,6358.33,2,No
CUST-13483,Male,0,Yes,No,22,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),62.36,1399.93,0,No
CUST-13484,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,52.59,1210.92,1,No
CUST-13485,Male,0,Yes,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.73,685.58,0,No
CUST-13486,Female,1,Yes,Yes,51,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,54.84,2774.46,1,No
CUST-13487,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.45,1405.57,0,No
CUST-13488,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.24,848.14,0,No
CUST-13489,Female,0,No,No,53,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),39.29,2070.48,2,Yes
CUST-13490,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,83.91,929.0,2,Yes
CUST-13491,Male,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.93,1143.28,0,No
CUST-13492,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),64.57,708.64,0,No
CUST-13493,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.56,201.36,4,Yes
CUST-13494,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.07,5964.02,1,No
CUST-13495,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,98.48,1704.55,0,No
CUST-13496,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.84,173.64,2,No
CUST-13497,Male,0,No,Yes,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,57.12,1709.27,0,Yes
CUST-13498,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,64.69,2527.27,2,No
CUST-13499,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.72,4333.45,0,No
CUST-13500,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.53,442.16,1,No
CUST-13501,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),64.83,1289.45,0,No
CUST-13502,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),69.16,1202.85,0,No
CUST-13503,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,63.98,1729.72,1,No
CUST-13504,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.01,766.42,1,No
CUST-13505,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.22,580.44,5,Yes
CUST-13506,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,86.53,1474.32,0,No
CUST-13507,Male,1,No,No,26,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.33,1235.38,2,No
CUST-13508,Male,1,Yes,Yes,8,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.5,583.53,1,Yes
CUST-13509,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,89.65,1974.41,0,No
CUST-13510,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.99,372.14,0,No
CUST-13511,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,978.83,0,No
CUST-13512,Male,1,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,523.87,2,No
CUST-13513,Female,0,No,No,22,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.36,2238.52,0,No
CUST-13514,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,413.4,0,No
CUST-13515,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,406.96,3,No
CUST-13516,Male,1,Yes,No,10,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),48.53,463.03,0,Yes
CUST-13517,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),92.21,3828.48,3,No
CUST-13518,Female,1,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),82.18,174.91,0,No
CUST-13519,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.31,1425.94,2,No
CUST-13520,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.82,321.26,0,No
CUST-13521,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.45,856.25,2,No
CUST-13522,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,736.27,4,Yes
CUST-13523,Female,0,Yes,No,22,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,73.1,1616.42,0,No
CUST-13524,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.39,535.4,2,No
CUST-13525,Male,1,No,No,39,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,52.52,2063.44,0,No
CUST-13526,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),90.0,3341.31,2,No
CUST-13527,Female,0,Yes,Yes,35,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.31,2454.1,0,No
CUST-13528,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,62.43,1564.48,0,No
CUST-13529,Female,1,Yes,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.28,3254.91,4,No
CUST-13530,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.87,923.77,2,Yes
CUST-13531,Female,1,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,393.07,1,No
CUST-13532,Female,1,Yes,No,18,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),57.94,1030.23,1,No
CUST-13533,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,60.82,1106.85,1,No
CUST-13534,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),48.1,506.04,1,No
CUST-13535,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,81.98,3691.8,0,Yes
CUST-13536,Male,0,No,Yes,38,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.29,2287.23,1,No
CUST-13537,Male,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,357.17,0,No
CUST-13538,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.48,2859.97,0,Yes
CUST-13539,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.26,1007.4,3,No
CUST-13540,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.89,6323.24,1,No
CUST-13541,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.06,523.29,0,No
CUST-13542,Male,1,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.85,599.29,0,No
CUST-13543,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.88,1452.8,0,No
CUST-13544,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.68,4425.49,1,No
CUST-13545,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.25,690.24,2,Yes
CUST-13546,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),80.32,3576.11,0,Yes
CUST-13547,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,53.66,79.31,0,No
CUST-13548,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,83.47,2798.51,2,Yes
CUST-13549,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.59,1072.86,2,No
CUST-13550,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,80.18,3351.72,3,Yes
CUST-13551,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.06,1571.9,1,No
CUST-13552,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.42,1699.39,0,No
CUST-13553,Female,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.2,1130.04,2,Yes
CUST-13554,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.26,379.86,0,No
CUST-13555,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.15,216.79,0,No
CUST-13556,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),53.64,929.25,0,No
CUST-13557,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.8,142.36,0,No
CUST-13558,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,94.61,0,No
CUST-13559,Female,1,No,No,33,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,56.68,1883.57,1,No
CUST-13560,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.59,742.4,1,No
CUST-13561,Female,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.36,612.94,0,No
CUST-13562,Female,0,No,Yes,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,70.25,5054.4,1,No
CUST-13563,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.63,1422.2,4,No
CUST-13564,Male,0,Yes,Yes,7,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),47.55,342.52,1,No
CUST-13565,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.06,5763.46,1,Yes
CUST-13566,Male,0,No,No,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),57.76,674.97,0,No
CUST-13567,Male,0,Yes,No,17,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,84.26,1431.68,1,Yes
CUST-13568,Female,0,No,No,51,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.41,2805.15,0,No
CUST-13569,Female,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.47,436.03,1,No
CUST-13570,Male,0,No,Yes,16,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,67.8,1075.96,0,No
CUST-13571,Female,0,No,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,63.75,548.55,0,No
CUST-13572,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.3,1098.93,1,No
CUST-13573,Male,1,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.26,185.69,2,No
CUST-13574,Male,0,No,Yes,37,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.64,3746.15,2,No
CUST-13575,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.82,1729.24,1,Yes
CUST-13576,Female,1,Yes,No,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,69.39,1061.12,1,No
CUST-13577,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.83,1549.04,0,No
CUST-13578,Female,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.72,1169.69,2,No
CUST-13579,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,85.87,1092.11,0,Yes
CUST-13580,Male,1,No,No,4,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.71,289.24,0,No
CUST-13581,Male,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.17,172.51,4,No
CUST-13582,Female,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.45,842.27,1,No
CUST-13583,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.48,433.17,2,No
CUST-13584,Male,0,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,88.28,3223.77,0,Yes
CUST-13585,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,68.11,1823.85,1,Yes
CUST-13586,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.47,39.6,2,No
CUST-13587,Female,0,No,No,33,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,76.93,2523.24,1,No
CUST-13588,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.86,209.5,2,No
CUST-13589,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,63.29,1602.66,2,Yes
CUST-13590,Male,0,No,Yes,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.06,276.15,2,No
CUST-13591,Male,0,No,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,60.75,2987.78,1,No
CUST-13592,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.6,988.61,1,No
CUST-13593,Male,1,Yes,No,20,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,60.09,1183.8,1,No
CUST-13594,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.76,936.01,1,No
CUST-13595,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,66.74,715.03,2,Yes
CUST-13596,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.07,328.07,0,No
CUST-13597,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),80.84,3858.09,0,No
CUST-13598,Female,1,No,No,0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,68.63,,0,No
